remainingTime,dirtLevel,badDirtLevel
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,1,0
51,1,0
52,1,0
53,1,0
54,1,0
55,1,0
56,1,0
57,1,0
58,1,0
59,1,0
60,1,0
61,1,0
62,1,0
63,1,0
64,1,0
65,1,0
66,1,0
67,1,0
68,1,0
69,1,0
70,1,0
71,1,0
72,1,0
73,1,0
74,1,0
75,1,0
76,1,0
77,1,0
78,1,0
79,1,0
80,1,0
81,1,0
82,1,0
83,1,0
84,1,0
85,1,0
86,1,0
87,1,0
88,1,0
89,1,0
90,1,0
91,1,0
92,1,0
93,1,0
94,1,0
95,2,0
96,2,0
97,2,0
98,3,0
99,3,0
100,3,0
101,3,0
102,3,0
103,3,0
104,3,0
105,3,0
106,3,0
107,3,0
108,4,0
109,4,0
110,4,0
111,4,0
112,4,0
113,4,0
114,4,0
115,4,0
116,4,0
117,4,0
118,4,0
119,4,0
120,4,0
121,4,0
122,4,0
123,4,0
124,4,0
125,4,0
126,4,0
127,4,0
128,4,0
129,4,0
130,4,0
131,4,0
132,4,0
133,5,0
134,5,0
135,5,0
136,5,0
137,5,0
138,5,0
139,5,0
140,5,0
141,5,0
142,5,0
143,5,0
144,5,0
145,5,0
146,5,0
147,5,0
148,5,0
149,5,0
150,5,0
151,5,0
152,5,0
153,5,0
154,5,0
155,5,0
156,5,0
157,6,0
158,6,0
159,6,0
160,6,0
161,6,0
162,6,0
163,6,0
164,6,0
165,6,0
166,6,0
167,6,0
168,6,0
169,6,0
170,6,0
171,6,0
172,6,0
173,6,0
174,6,0
175,6,0
176,6,0
177,6,0
178,6,0
179,6,0
180,7,0
181,7,0
182,7,0
183,8,0
184,8,0
185,8,0
186,8,0
187,8,0
188,8,0
189,8,0
190,8,0
191,8,0
192,8,0
193,8,0
194,8,0
195,8,0
196,9,1
197,9,1
198,9,1
199,9,1
200,9,1
201,9,1
202,9,1
203,9,1
204,9,1
205,9,1
206,9,1
207,9,1
208,9,1
209,9,1
210,9,1
211,9,1
212,9,1
213,9,1
214,9,1
215,10,1
216,10,1
217,10,1
218,10,1
219,10,1
220,10,1
221,10,1
222,10,1
223,10,1
224,10,1
225,10,1
226,10,1
227,10,1
228,10,1
229,10,1
230,10,1
231,10,1
232,10,1
233,10,1
234,10,1
235,10,1
236,10,1
237,10,1
238,10,1
239,10,1
240,10,1
241,10,1
242,10,1
243,10,1
244,10,1
245,10,1
246,10,1
247,10,1
248,10,1
249,10,1
250,10,1
251,10,1
252,10,1
253,10,1
254,10,1
255,10,1
256,10,1
257,10,1
258,10,1
259,10,1
260,10,1
261,10,1
262,10,1
263,10,1
264,10,1
265,10,1
266,10,1
267,10,1
268,10,1
269,10,1
270,10,1
271,10,1
272,10,1
273,10,1
274,10,1
275,10,1
276,10,1
277,10,1
278,10,1
279,10,1
280,10,1
281,10,1
282,10,1
283,10,1
284,10,1
285,10,1
286,10,1
287,10,1
288,10,1
289,10,1
290,10,1
291,10,1
292,10,1
293,10,1
294,10,1
295,10,1
296,10,1
297,10,1
298,10,1
299,10,1
300,10,1
301,10,1
302,10,1
303,10,1
304,10,1
305,10,1
306,10,1
307,10,1
308,10,1
309,10,1
310,11,1
311,11,1
312,11,1
313,11,1
314,12,1
315,12,1
316,12,1
317,12,1
318,12,1
319,12,1
320,12,1
321,12,1
322,12,1
323,12,1
324,13,1
325,13,1
326,13,1
327,13,1
328,14,1
329,14,1
330,14,1
331,14,1
332,14,1
333,15,1
334,15,1
335,15,1
336,16,1
337,16,1
338,16,1
339,16,1
340,16,1
341,16,1
342,16,1
343,16,1
344,16,1
345,16,1
346,16,1
347,16,1
348,16,1
349,16,1
350,16,1
351,16,1
352,16,1
353,16,1
354,16,1
355,16,1
356,17,1
357,17,1
358,17,1
359,17,1
360,17,1
361,17,1
362,17,1
363,18,2
364,18,2
365,18,2
366,18,2
367,18,2
368,18,2
369,18,2
370,18,2
371,18,2
372,18,2
373,18,2
374,18,2
375,18,2
376,18,2
377,18,2
378,18,2
379,18,2
380,18,2
381,18,2
382,19,2
383,19,2
384,19,2
385,20,2
386,20,2
387,20,2
388,20,2
389,20,2
390,20,2
391,20,2
392,20,2
393,20,2
394,20,2
395,20,2
396,20,2
397,20,2
398,20,2
399,20,2
400,20,2
401,20,2
402,20,2
403,20,2
404,20,2
405,20,2
406,20,2
407,20,2
408,20,2
409,20,2
410,20,2
411,20,2
412,20,2
413,20,2
414,20,2
415,20,2
416,20,2
417,20,2
418,20,2
419,20,2
420,20,2
421,20,2
422,20,2
423,20,2
424,20,2
425,20,2
426,20,2
427,20,2
428,20,2
429,20,2
430,20,2
431,20,2
432,20,2
433,20,2
434,20,2
435,20,2
436,20,2
437,20,2
438,20,2
439,20,2
440,20,2
441,20,2
442,20,2
443,20,2
444,20,2
445,20,2
446,20,2
447,20,2
448,20,2
449,20,2
450,20,2
451,20,2
452,20,2
453,20,2
454,20,2
455,21,2
456,21,2
457,21,2
458,21,2
459,21,2
460,21,2
461,21,2
462,21,2
463,21,2
464,21,2
465,21,2
466,21,2
467,21,2
468,21,2
469,21,2
470,21,2
471,21,2
472,21,2
473,21,2
474,21,2
475,21,2
476,21,2
477,21,2
478,21,2
479,21,2
480,21,2
481,21,2
482,21,2
483,21,2
484,21,2
485,21,2
486,21,2
487,21,2
488,21,2
489,21,2
490,21,2
491,21,2
492,21,2
493,21,2
494,21,2
495,21,2
496,21,2
497,21,2
498,21,2
499,21,2
500,21,2
501,21,2
502,21,2
503,21,2
504,21,2
505,21,2
506,21,2
507,21,2
508,21,2
509,21,2
510,21,2
511,21,2
512,21,2
513,21,2
514,21,2
515,21,2
516,21,2
517,21,2
518,21,2
519,21,2
520,21,2
521,21,2
522,21,2
523,21,2
524,21,2
525,21,2
526,21,2
527,21,2
528,21,2
529,21,2
530,21,2
531,21,2
532,21,2
533,21,2
534,21,2
535,21,2
536,21,2
537,21,2
538,21,2
539,21,2
540,21,2
541,21,2
542,21,2
543,21,2
544,22,2
545,22,2
546,22,2
547,22,2
548,23,2
549,23,2
550,23,2
551,23,2
552,23,2
553,23,2
554,23,2
555,23,2
556,23,2
557,23,2
558,23,2
559,23,2
560,23,2
561,23,2
562,23,2
563,23,2
564,23,2
565,23,2
566,23,2
567,23,2
568,23,2
